#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [253,253] Werte
# TSCO.L_Close [253,253] Werte
# BP.L_Close [253,253] Werte
# BG.L_Close [253,253] Werte
# MGGT.L_Close [253,253] Werte
# AGK.L_Close [253,253] Werte
# RIO.L_Close [253,253] Werte
# SBRY.L_Close [253,253] Werte
# TLW.L_Close [253,253] Werte
# CCL.L_Close [253,253] Werte
# VOD.L_Close [253,253] Werte
# SVT.L_Close [253,253] Werte
# BLT.L_Close [253,253] Werte
# REX.L_Close [253,253] Werte
# MKS.L_Close [253,253] Werte
# ANTO.L_Close [253,253] Werte
# AZN.L_Close [253,253] Werte
# UU.L_Close [253,253] Werte
# SSE.L_Close [253,253] Werte
# RDSB.L_Close [253,253] Werte
# BA.L_Close [253,253] Werte
# AAL.L_Close [253,253] Werte
# MRW.L_Close [253,253] Werte
# NG.L_Close [253,253] Werte
# MNDI.L_Close [253,253] Werte
# BT-A.L_Close [253,253] Werte
# CNA.L_Close [253,253] Werte
# EZJ.L_Close [253,253] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1294387200000.0000	253.6000	429.6500	492.5000	1325.0000	377.9000	1454.0010	4426.5000	391.5000	1331.0000	3147.0000	99.3820	1470.0000	4985.0000	346.6000	388.4000	1511.0000	2989.0000	599.5000	1229.0000	2119.0000	346.8000	3281.0000	270.0000	576.5000	518.5000	185.0000	336.2000	474.0000	
1314169200000.0000	151.1000	377.3000	399.2500	1267.5000	323.8000	1763.0040	3505.5000	305.5000	1026.0000	1816.0000	95.5440	1457.0000	3865.0000	348.9000	330.8000	1203.0000	2873.5000	586.5000	1265.0000	1987.0000	266.9000	2287.0000	287.4000	611.0000	500.5000	168.9000	308.0000	320.9000	
1317279600000.0000	152.5000	380.4500	391.8000	1237.0000	334.9000	1682.0050	2966.5000	274.3000	1312.0000	2061.0000	95.0600	1526.0000	3530.0000	316.2000	326.0000	958.5000	2874.5000	620.0000	1306.0000	2020.0000	268.2000	2291.5000	287.6000	640.0000	483.0000	175.3000	297.0000	353.4000	
1312873200000.0000	167.5000	370.1500	405.2500	1237.5000	342.3000	1700.0030	3548.0000	289.8000	1000.0000	1869.0000	91.8470	1411.0000	3822.0000	351.5000	329.8000	1205.0000	2597.5000	565.0000	1203.0000	1948.0000	256.2000	2419.5000	280.5000	571.5000	506.0000	167.8000	294.6000	329.4000	
1309762800000.0000	227.0000	404.3500	462.8500	1439.0000	385.5000	1980.0010	4536.5000	330.2000	1253.0000	2465.0000	93.8370	1496.0000	4946.0000	391.8000	366.8000	1431.0000	3150.0000	611.0000	1402.0000	2255.5000	319.0000	3115.0000	297.5000	614.5000	645.0000	200.5000	328.9000	366.2000	
1320217200000.0000	166.4000	401.7500	452.6000	1392.0000	380.3000	1697.9950	3375.0000	297.2000	1405.0000	2211.0000	98.6140	1521.0000	3904.0000	338.6000	314.8000	1174.0000	2961.5000	611.0000	1338.0000	2225.5000	269.0000	2299.5000	305.2000	623.5000	462.1000	187.4000	295.8000	352.2000	
1296028800000.0000	271.3000	403.0000	491.7000	1372.0000	363.8000	1485.0010	4400.0000	371.7000	1346.0000	3000.0000	102.7380	1423.0000	4892.0000	343.7000	366.0000	1436.0000	3073.5000	558.5000	1178.0000	2177.0000	355.6000	3155.5000	266.4000	546.5000	504.5000	180.5000	326.9000	379.6000	
1300950000000.0000	226.5000	389.0000	480.9000	1538.0000	338.0000	1547.9960	4231.5000	341.0000	1415.0000	2491.0000	99.9790	1431.0000	4716.0000	363.8000	358.1000	1416.0000	2849.5000	584.5000	1218.0000	2225.5000	327.2000	3184.5000	276.1000	589.5000	575.0000	181.5000	323.0000	327.7000	
1318921200000.0000	160.2000	404.7000	430.9000	1352.0000	370.9000	1738.9990	3159.5000	298.5000	1410.0000	2176.0000	98.0740	1521.0000	3788.0000	321.6000	329.4000	1071.0000	2971.5000	604.5000	1340.0000	2238.0000	285.2000	2270.0000	301.0000	639.0000	487.3000	178.9000	304.4000	350.4010	
1315810800000.0000	137.8000	363.7000	375.5000	1242.0000	306.0000	1817.0000	3510.0000	275.6000	1397.0000	1931.0000	89.8560	1420.0000	3867.0000	319.5000	315.0000	1249.0000	2738.5000	582.0000	1254.0000	2016.5000	271.0000	2358.5000	294.0000	616.0000	506.0000	162.3000	289.1000	307.7000	
1322640000000.0000	172.4000	405.2000	460.7500	1358.5000	380.8000	1890.0030	3339.0000	304.0000	1386.0000	2195.0000	97.9320	1544.0000	3898.0000	343.8000	330.2000	1184.0000	2940.0000	629.0000	1315.0000	2286.0000	273.7000	2420.0000	322.0000	624.5000	457.4000	190.0000	301.8000	379.0010	
